Particle ID,Area (Filled),Capture X,Capture Y,Diameter (FD),Elapsed Time,Image Height,Image Width
6208,21.3,943,418,5.21,30.62,17,17
6209,28.21,995,388,5.99,30.62,18,18
6210,23.03,820,381,5.42,30.62,18,17
6211,16.12,605,330,4.53,30.62,16,17
6212,33.4,846,325,6.52,30.62,18,22
6213,30.52,348,315,6.23,30.62,18,22
6214,28.21,896,288,5.99,30.62,18,20
6215,27.06,656,269,5.87,30.62,18,20
6216,28.79,981,195,6.05,30.62,18,19
6217,21.88,502,132,5.28,30.62,17,16
6218,23.61,727,117,5.48,30.62,18,17
6219,21.3,318,24,5.21,30.62,18,18
6220,27.06,363,918,5.87,30.67,17,20
6221,14.39,865,902,4.28,30.67,15,16
6222,35.12,793,897,6.69,30.67,19,21
6223,52.78,674,878,8.2,30.67,19,22
6224,23.03,589,874,5.42,30.67,17,19
6225,13.82,455,806,4.19,30.67,15,17
6226,29.36,665,734,6.11,30.67,17,21
6227,14.97,937,606,4.37,30.67,16,17
6228,29.36,371,602,6.11,30.67,19,18
6229,19.58,529,600,4.99,30.67,16,19
6230,17.27,820,540,4.69,30.67,16,19
6231,23.03,943,534,5.42,30.67,17,17
6232,21.3,994,519,5.21,30.67,16,19
6233,17.27,606,487,4.69,30.67,16,17
6234,29.94,349,464,6.17,30.67,16,21
6235,45.36,846,451,7.6,30.67,20,22
6236,18.42,898,441,4.84,30.67,17,18
6237,21.88,657,428,5.28,30.67,18,19
6238,24.76,982,331,5.61,30.67,17,18
6239,22.46,727,258,5.35,30.67,17,17
6240,20.15,502,242,5.07,30.67,17,17
6241,21.3,319,152,5.21,30.67,18,18
6242,32.82,819,111,6.46,30.67,20,20
6243,19,1004,97,4.92,30.67,16,16
6244,23.61,784,75,5.48,30.67,18,17
6245,19,624,72,4.92,30.67,17,17
6246,24.18,847,53,5.55,30.67,17,18
6247,14.97,457,940,4.37,30.72,16,16
6248,29.36,665,831,6.11,30.72,18,19
6249,17.85,529,738,4.77,30.72,15,20
6250,14.97,937,736,4.37,30.72,16,16
6251,25.91,372,733,5.74,30.72,18,18
6252,16.12,822,676,4.53,30.72,16,17
6253,21.3,943,639,5.21,30.72,17,17
6254,17.27,996,637,4.69,30.72,16,17
6255,14.39,606,623,4.28,30.72,15,17
6256,27.64,349,594,5.93,30.72,16,21
6257,18.42,897,576,4.84,30.72,16,19
6258,23.61,657,565,5.48,30.72,18,20
6259,37.07,846,562,6.87,30.72,20,22
6260,19.58,983,453,4.99,30.72,17,17
6261,26.49,728,381,5.81,30.72,17,18
6262,20.15,502,340,5.07,30.72,17,17
6263,19,320,267,4.92,30.72,16,17
6264,33.4,818,228,6.52,30.72,20,21
6265,19.58,1004,212,4.99,30.72,17,16
6266,22.46,848,179,5.35,30.72,17,17
6267,20.73,624,172,5.14,30.72,17,17
6268,24.18,784,151,5.55,30.72,17,18
6269,28.79,296,100,6.05,30.72,18,19
6270,35.7,473,44,6.74,30.72,20,22
6271,33.4,671,30,6.52,30.72,20,20
6272,20.73,983,23,5.14,30.72,18,17
6273,19,530,931,4.92,30.76,16,18
6274,14.97,937,918,4.37,30.76,16,16
6275,28.79,372,917,6.05,30.76,18,19
6276,16.7,823,868,4.61,30.76,16,17
6277,13.82,608,814,4.19,30.76,15,16
6278,21.3,996,802,5.21,30.76,16,18
6279,23.61,944,784,5.48,30.76,18,17
6280,28.21,349,776,5.99,30.76,16,22
6281,16.7,899,764,4.61,30.76,16,17
6282,19,659,760,4.92,30.76,16,18
6283,31.09,847,718,6.29,30.76,20,20
6284,19,983,623,4.92,30.76,18,18
6285,20.73,728,554,5.14,30.76,16,17
6286,21.88,503,476,5.28,30.76,18,17
6287,18.42,320,425,4.84,30.76,17,17
6288,41.76,818,393,7.29,30.76,20,22
6289,19,1004,373,4.92,30.76,16,17
6290,23.03,848,355,5.42,30.76,17,18
6291,20.73,625,311,5.14,30.76,17,17
6292,31.09,294,273,6.29,30.76,19,22
6293,25.91,785,256,5.74,30.76,18,17
6294,33.4,474,217,6.52,30.76,19,22
6295,29.94,672,185,6.17,30.76,19,19
6296,17.27,984,184,4.69,30.76,18,15
6297,28.79,484,171,6.05,30.76,18,20
6298,20.73,725,140,5.14,30.76,17,19
6299,17.27,884,82,4.69,30.76,16,16
6300,23.03,718,77,5.42,30.76,18,17
6301,20.15,861,8,5.07,30.76,18,16
6302,22.46,821,6,5.35,30.76,19,16
6303,21.3,944,942,5.21,30.81,17,17
6304,39.4,847,887,7.08,30.81,21,20
6305,17.27,984,808,4.69,30.81,16,17
6306,23.03,729,740,5.42,30.81,17,17
6307,21.88,504,624,5.28,30.81,18,16
6308,17.85,321,597,4.77,30.81,16,17
6309,42.95,818,573,7.4,30.81,19,22
6310,22.46,849,546,5.35,30.81,17,17
6311,19.58,1005,545,4.99,30.81,17,16
6312,31.09,295,463,6.29,30.81,17,22
6313,23.61,625,462,5.48,30.81,17,17
6314,31.67,474,404,6.35,30.81,18,22
6315,25.91,484,380,5.74,30.81,17,21
6316,25.33,785,370,5.68,30.81,17,18
6317,16.7,984,359,4.61,30.81,16,16
6318,40.58,670,352,7.19,30.81,19,22
6319,23.03,725,349,5.42,30.81,18,20
6320,18.42,719,288,4.84,30.81,16,18
6321,21.3,884,241,5.21,30.81,17,17
6322,16.7,822,194,4.61,30.81,17,16
6323,17.27,862,191,4.69,30.81,17,16
6324,18.42,890,165,4.84,30.81,17,16
6325,19.58,953,153,4.99,30.81,17,16
6326,33.97,816,116,6.58,30.81,19,19
6327,24.76,778,95,5.61,30.81,18,17
6328,29.36,630,52,6.11,30.81,19,20
6329,42.95,420,22,7.4,30.81,21,21
6330,23.03,398,22,5.42,30.81,18,19
6331,86.02,930,8,10.47,30.81,23,22
6332,22.46,729,923,5.35,30.86,17,17
6333,23.61,504,768,5.48,30.86,18,17
6334,18.42,321,764,4.84,30.86,16,17
6335,31.67,819,747,6.35,30.86,18,21
6336,21.88,849,733,5.28,30.86,17,17
6337,17.85,1005,713,4.77,30.86,16,16
6338,25.33,296,648,5.68,30.86,16,21
6339,23.03,626,610,5.42,30.86,17,17
6340,101.61,475,586,11.37,30.86,19,30
6341,23.61,726,555,5.48,30.86,17,20
6342,15.55,985,527,4.45,30.86,16,15
6343,37.07,670,516,6.87,30.86,18,22
6344,16.12,719,493,4.53,30.86,16,19
6345,29.94,785,480,6.17,30.86,18,18
6346,21.88,885,396,5.28,30.86,17,16
6347,17.27,822,376,4.69,30.86,17,16
6348,16.7,862,369,4.61,30.86,16,16
6349,14.39,891,361,4.28,30.86,16,15
6350,17.85,954,340,4.77,30.86,18,17
6351,31.09,630,255,6.29,30.86,19,21
6352,34.55,816,250,6.63,30.86,18,21
6353,18.42,399,220,4.84,30.86,17,19
6354,26.49,778,209,5.81,30.86,17,18
6355,42.95,421,157,7.4,30.86,20,21
6356,93.04,929,154,10.88,30.86,22,24
6357,32.82,867,72,6.46,30.86,19,19
6358,29.36,280,42,6.11,30.86,19,21
6359,15.55,323,874,4.45,30.9,17,15
6360,22.46,504,864,5.35,30.9,17,17
6361,32.82,819,861,6.46,30.9,19,19
6362,21.88,850,856,5.28,30.9,17,17
6363,17.85,1005,824,4.77,30.9,16,17
6364,28.79,296,769,6.05,30.9,16,21
6365,21.88,486,721,5.28,30.9,16,20
6366,23.61,626,708,5.48,30.9,17,17
6367,28.21,475,708,5.99,30.9,16,22
6368,20.73,727,691,5.14,30.9,16,19
6369,14.97,985,638,4.37,30.9,16,16
6370,16.12,721,628,4.53,30.9,16,17
6371,28.21,673,624,5.99,30.9,18,19
6372,28.21,785,554,5.99,30.9,18,18
6373,23.61,885,499,5.48,30.9,17,17
6374,16.7,823,496,4.61,30.9,16,15
6375,14.97,891,490,4.37,30.9,16,15
6376,17.85,863,486,4.77,30.9,17,16
6377,16.12,954,465,4.53,30.9,16,17
6378,30.52,631,389,6.23,30.9,18,20
6379,20.15,399,350,5.07,30.9,16,19
6380,41.76,817,340,7.29,30.9,20,20
6381,27.06,778,284,5.87,30.9,18,18
6382,86.02,929,250,10.47,30.9,22,24
6383,36.27,421,247,6.8,30.9,19,21
6384,29.94,867,169,6.17,30.9,18,19
6385,30.52,280,165,6.23,30.9,18,21
6386,33.97,906,114,6.58,30.9,20,20
6387,23.61,273,67,5.48,30.9,18,20
6388,17.85,487,934,4.77,30.95,16,18
6389,16.12,729,905,4.53,30.95,16,16
6390,32.82,476,897,6.46,30.95,18,21
6391,23.03,626,862,5.42,30.95,18,17
6392,13.82,720,842,4.19,30.95,15,17
6393,14.97,985,816,4.37,30.95,16,16
6394,36.27,671,793,6.8,30.95,19,21
6395,15.55,891,694,4.45,30.95,16,16
6396,18.42,823,685,4.84,30.95,17,16
6397,19,863,672,4.92,30.95,17,16
6398,27.64,786,670,5.93,30.95,18,17
6399,14.39,954,662,4.28,30.95,16,16
6400,24.18,885,662,5.55,30.95,18,17
6401,22.46,631,599,5.35,30.95,18,20
6402,14.39,400,556,4.28,30.95,15,17
6403,34.55,817,482,6.63,30.95,19,20
6404,80.48,930,403,10.12,30.95,22,23
6405,27.06,779,403,5.87,30.95,18,17
6406,36.27,422,388,6.8,30.95,19,21
6407,28.21,281,363,5.99,30.95,16,21
6408,39.4,865,321,7.08,30.95,20,23
6409,34.55,906,312,6.63,30.95,19,21
6410,23.03,274,260,5.42,30.95,16,20
6411,32.24,893,178,6.41,30.95,20,22
6412,31.67,666,175,6.35,30.95,20,20
6413,31.09,616,119,6.29,30.95,19,21
6414,17.85,679,118,4.77,30.95,17,17
6415,20.15,449,112,5.07,30.95,17,17
6416,20.15,713,96,5.07,30.95,18,15
6417,18.42,691,74,4.84,30.95,18,16
6418,18.42,960,70,4.84,30.95,18,16
6419,13.24,892,929,4.11,31,15,16
6420,18.42,824,904,4.84,31,17,16
6421,13.82,955,888,4.19,31,15,16
6422,17.27,864,886,4.69,31,16,16
6423,21.88,886,850,5.28,31,17,16
6424,21.88,632,844,5.28,31,16,20
6425,29.36,786,803,6.11,31,18,18
6426,14.39,402,792,4.28,31,16,16
6427,33.4,816,644,6.52,31,19,22
6428,24.76,282,588,5.61,31,16,20
6429,79.11,932,578,10.04,31,22,20
6430,31.09,422,550,6.29,31,18,19
6431,35.12,907,539,6.69,31,18,20
6432,28.79,779,539,6.05,31,19,18
6433,45.36,866,494,7.6,31,21,22
6434,20.15,275,480,5.07,31,15,20
6435,29.94,665,398,6.17,31,18,21
6436,51.52,894,388,8.1,31,21,21
6437,14.97,680,360,4.37,31,16,16
6438,30.52,617,358,6.23,31,19,20
6439,17.27,713,312,4.69,31,16,16
6440,14.39,692,310,4.28,31,16,16
6441,15.55,961,287,4.45,31,16,16
6442,20.15,450,286,5.07,31,17,17
6443,33.4,524,133,6.52,31,20,21
6444,36.27,621,91,6.8,31,20,20
6445,21.3,841,82,5.21,31,18,16
6446,29.36,837,27,6.11,31,19,19
6447,28.21,786,927,5.99,31.03,18,18
6448,28.79,818,797,6.05,31.03,18,18
6449,24.18,282,797,5.55,31.03,16,21
6450,31.67,907,750,6.35,31.03,19,21
6451,79.11,931,741,10.04,31.03,21,23
6452,29.36,423,701,6.11,31.03,18,18
6453,19,276,683,4.92,31.03,16,18
6454,29.36,779,667,6.11,31.03,18,18
6455,31.67,868,657,6.35,31.03,19,20
6456,32.24,666,602,6.41,31.03,19,21
6457,50.28,894,584,8,31.03,21,22
6458,13.82,682,583,4.19,31.03,16,15
6459,28.21,618,583,5.99,31.03,17,20
6460,13.82,693,528,4.19,31.03,16,15
6461,19,714,511,4.92,31.03,17,16
6462,15.55,962,486,4.45,31.03,16,15
6463,19.58,451,449,4.99,31.03,17,16
6464,33.97,524,337,6.58,31.03,18,22
6465,14.97,842,295,4.37,31.03,16,16
6466,27.64,837,254,5.93,31.03,18,20
6467,33.4,621,253,6.52,31.03,19,20
6468,19.58,480,120,4.99,31.03,18,17
6469,17.85,980,114,4.77,31.03,18,16
6470,23.03,971,103,5.42,31.03,18,17
6471,23.03,615,100,5.42,31.03,18,19
6472,28.21,581,95,5.99,31.03,19,19
6473,25.33,548,93,5.68,31.03,18,20
6474,30.52,859,60,6.23,31.03,19,21
6475,29.94,357,40,6.17,31.03,19,21
6476,21.88,373,35,5.28,31.03,18,17
6477,23.61,282,3,5.48,31.03,18,20
6478,23.61,283,914,5.48,31.07,16,20
6479,37.07,818,881,6.87,31.07,19,20
6480,27.06,908,870,5.87,31.07,18,20
6481,79.11,931,832,10.04,31.07,20,23
6482,18.42,276,797,4.84,31.07,15,18
6483,32.24,423,786,6.41,31.07,18,21
6484,39.4,867,748,7.08,31.07,19,21
6485,27.64,780,738,5.93,31.07,18,17
6486,34.55,667,720,6.63,31.07,18,21
6487,12.67,682,711,4.02,31.07,15,15
6488,27.06,618,709,5.87,31.07,18,20
6489,44.16,895,695,7.5,31.07,19,21
6490,13.82,694,653,4.19,31.07,16,15
6491,19,714,625,4.92,31.07,17,16
6492,16.7,962,597,4.61,31.07,17,16
6493,20.15,451,541,5.07,31.07,17,17
6494,36.27,524,452,6.8,31.07,18,22
6495,14.97,842,415,4.37,31.07,16,16
6496,27.06,838,383,5.87,31.07,18,19
6497,39.4,621,344,7.08,31.07,20,21
6498,17.85,480,242,4.77,31.07,17,17
6499,23.61,615,232,5.48,31.07,18,19
6500,23.03,549,226,5.42,31.07,17,19
6501,34.55,971,216,6.63,31.07,17,25
6502,35.12,579,214,6.69,31.07,19,22
6503,35.7,861,174,6.74,31.07,21,19
6504,28.79,357,167,6.05,31.07,19,21
6505,23.03,373,146,5.42,31.07,17,18
6506,21.88,283,115,5.28,31.07,17,19
6507,32.82,955,77,6.46,31.07,21,20
6508,19,813,56,4.92,31.07,17,16
6509,79.11,791,37,10.04,31.07,22,23
6510,73.67,932,944,9.68,31.12,20,22
6511,19.58,276,937,4.99,31.12,16,18
6512,32.24,423,889,6.41,31.12,18,21
6513,13.24,682,863,4.11,31.12,15,16
6514,24.18,618,863,5.55,31.12,16,20
6515,27.06,669,861,5.87,31.12,18,19
6516,32.82,867,859,6.46,31.12,20,20
6517,29.94,895,829,6.17,31.12,19,21
6518,27.06,780,826,5.87,31.12,18,18
6519,13.82,694,801,4.19,31.12,16,15
6520,17.85,715,762,4.77,31.12,16,16
6521,14.97,962,735,4.37,31.12,17,16
6522,20.73,452,652,5.14,31.12,18,16
6523,26.49,525,590,5.81,31.12,17,21
6524,17.27,842,559,4.69,31.12,17,16
6525,24.76,838,538,5.61,31.12,17,19
6526,41.76,622,455,7.29,31.12,20,20
6527,21.3,616,389,5.21,31.12,18,19
6528,16.7,481,387,4.61,31.12,16,17
6529,23.03,549,383,5.42,31.12,16,20
6530,35.7,580,357,6.74,31.12,19,21
6531,17.85,972,356,4.77,31.12,17,17
6532,17.27,981,342,4.69,31.12,17,16
6533,28.21,358,321,5.99,31.12,17,21
6534,32.82,860,315,6.46,31.12,19,21
6535,20.73,374,280,5.14,31.12,17,17
6536,21.88,283,252,5.28,31.12,17,19
6537,18.42,813,211,4.84,31.12,17,16
6538,30.52,955,191,6.23,31.12,20,19
6539,57.85,794,165,8.58,31.12,22,18
6540,34.55,460,38,6.63,31.12,20,21
6541,34.55,816,37,6.63,31.12,20,19
6542,27.64,244,19,5.93,31.12,18,21
6543,28.21,780,939,5.99,31.17,18,18
6544,17.85,715,938,4.77,31.17,17,16
6545,14.97,963,913,4.37,31.17,16,15
6546,21.88,452,797,5.28,31.17,17,16
6547,35.12,525,768,6.69,31.17,17,22
6548,38.23,840,739,6.98,31.17,24,18
6549,81.86,616,594,10.21,31.17,22,27
6550,19.58,550,586,4.99,31.17,16,19
6551,15.55,483,575,4.45,31.17,16,15
6552,33.97,580,542,6.58,31.17,18,22
6553,16.12,972,537,4.53,31.17,16,17
6554,24.76,359,519,5.61,31.17,16,20
6555,17.27,981,505,4.69,31.17,16,16
6556,44.16,860,495,7.5,31.17,19,21
6557,19,375,452,4.92,31.17,17,17
6558,19.58,284,430,4.99,31.17,16,18
6559,19.58,814,411,4.99,31.17,17,16
6560,38.23,954,336,6.98,31.17,19,22
6561,80.48,792,330,10.12,31.17,20,23
6562,35.7,460,225,6.74,31.17,19,22
6563,25.91,245,193,5.74,31.17,17,20
6564,32.82,816,178,6.46,31.17,19,20
6565,19,923,124,4.92,31.17,18,15
6566,33.97,515,86,6.58,31.17,19,20
6567,30.52,677,83,6.23,31.17,19,19
6568,19,318,76,4.92,31.17,17,17
6569,28.79,1013,49,6.05,31.17,18,18
6570,20.15,291,18,5.07,31.17,18,18
6571,26.49,983,17,5.81,31.17,18,18
6572,37.07,750,17,6.87,31.17,21,21
6573,35.7,721,0,6.74,31.17,20,20
6574,20.15,452,950,5.07,31.22,14,17
6575,32.24,841,945,6.41,31.22,19,18
6576,14.97,618,810,4.37,31.22,16,16
6577,16.12,553,802,4.53,31.22,16,17
6578,14.39,484,774,4.28,31.22,16,15
6579,29.36,623,749,6.11,31.22,18,20
6580,29.94,581,738,6.17,31.22,18,21
6581,24.76,359,729,5.61,31.22,16,21
6582,16.12,972,727,4.53,31.22,16,16
6583,41.76,861,686,7.29,31.22,20,21
6584,18.42,982,675,4.84,31.22,17,16
6585,20.15,376,634,5.07,31.22,17,16
6586,20.15,814,624,5.07,31.22,17,17
6587,19,284,617,4.92,31.22,16,18
6588,77.74,793,505,9.95,31.22,20,22
6589,38.23,954,487,6.98,31.22,19,22
6590,32.82,461,423,6.46,31.22,18,22
6591,25.33,245,376,5.68,31.22,17,21
6592,36.27,817,324,6.8,31.22,21,20
6593,16.7,923,317,4.61,31.22,16,16
6594,37.07,513,272,6.87,31.22,20,22
6595,39.4,675,261,7.08,31.22,20,22
6596,18.42,319,260,4.84,31.22,17,17
6597,23.61,1014,220,5.48,31.22,18,17
6598,27.64,982,205,5.93,31.22,18,20
6599,35.12,752,198,6.69,31.22,20,20
6600,25.91,687,172,5.74,31.22,18,19
6601,21.88,292,171,5.28,31.22,17,17
6602,33.4,722,163,6.52,31.22,19,20
6603,32.24,889,135,6.41,31.22,19,20
6604,24.18,815,110,5.55,31.22,18,17
6605,20.15,982,101,5.07,31.22,18,16
6606,24.18,744,80,5.55,31.22,18,19
6607,24.76,437,78,5.61,31.22,18,19
6608,31.09,319,76,6.29,31.22,19,21
6609,19.58,598,52,4.99,31.22,18,16
6610,29.94,968,27,6.17,31.22,19,20
6611,35.12,582,1,6.69,31.22,20,20
6612,12.67,484,953,4.02,31.26,11,15
6613,23.61,359,917,5.48,31.26,16,21
6614,27.64,581,915,5.93,31.26,16,21
6615,14.97,973,896,4.37,31.26,16,15
6616,28.79,623,884,6.05,31.26,18,18
6617,39.4,861,857,7.08,31.26,19,21
6618,18.42,982,827,4.84,31.26,17,16
6619,19.58,815,815,4.99,31.26,17,16
6620,19,377,797,4.92,31.26,17,15
6621,17.27,285,783,4.69,31.26,16,17
6622,72.32,793,661,9.6,31.26,19,23
6623,51.52,955,622,8.1,31.26,19,22
6624,27.64,463,600,5.93,31.26,17,20
6625,21.88,246,538,5.28,31.26,16,20
6626,16.12,924,487,4.53,31.26,16,15
6627,37.07,815,458,6.87,31.26,20,22
6628,28.21,514,441,5.99,31.26,17,21
6629,17.27,319,425,4.69,31.26,16,18
6630,37.07,675,424,6.87,31.26,18,22
6631,25.33,984,372,5.68,31.26,18,18
6632,24.76,1014,371,5.61,31.26,18,18
6633,27.64,687,366,5.93,31.26,18,20
6634,49.04,750,359,7.9,31.26,20,22
6635,29.94,722,309,6.17,31.26,19,20
6636,19.58,292,307,4.99,31.26,16,18
6637,33.97,887,282,6.58,31.26,18,22
6638,23.61,745,274,5.48,31.26,17,19
6639,21.3,437,269,5.21,31.26,17,20
6640,16.12,982,266,4.53,31.26,17,16
6641,28.79,319,260,6.05,31.26,18,22
6642,18.42,598,234,4.84,31.26,17,17
6643,25.33,815,227,5.68,31.26,18,17
6644,27.64,968,190,5.93,31.26,19,20
6645,29.36,313,165,6.11,31.26,18,21
6646,29.94,582,156,6.17,31.26,18,20
6647,25.91,495,136,5.74,31.26,18,19
6648,27.06,970,135,5.87,31.26,18,18
6649,33.4,492,94,6.52,31.26,20,22
6650,29.36,579,36,6.11,31.26,19,20
6651,8.06,815,955,3.2,31.31,9,16
6652,17.27,982,941,4.69,31.31,16,16
6653,17.85,377,917,4.77,31.31,17,16
6654,16.7,285,907,4.61,31.31,16,18
6655,72.32,793,775,9.6,31.31,21,23
6656,21.88,464,730,5.28,31.31,17,19
6657,56.57,955,723,8.49,31.31,19,22
6658,22.46,246,659,5.35,31.31,16,21
6659,17.85,924,612,4.77,31.31,17,16
6660,29.94,514,565,6.17,31.31,17,22
6661,33.4,815,556,6.52,31.31,18,22
6662,16.7,320,546,4.61,31.31,16,17
6663,37.07,676,542,6.87,31.31,18,21
6664,20.73,688,509,5.14,31.31,16,19
6665,17.27,985,498,4.69,31.31,16,17
6666,20.73,1014,486,5.14,31.31,16,18
6667,39.4,751,478,7.08,31.31,20,21
6668,31.67,723,417,6.35,31.31,18,20
6669,23.61,745,415,5.48,31.31,18,19
6670,21.3,438,409,5.21,31.31,16,19
6671,19,293,408,4.92,31.31,17,17
6672,27.06,320,396,5.87,31.31,16,21
6673,27.64,890,389,5.93,31.31,20,18
6674,17.85,983,388,4.77,31.31,17,17
6675,16.12,599,368,4.53,31.31,16,16
6676,26.49,815,315,5.81,31.31,18,17
6677,32.82,968,311,6.46,31.31,18,20
6678,25.91,314,301,5.74,31.31,17,20
6679,22.46,496,279,5.35,31.31,17,19
6680,33.97,583,269,6.58,31.31,19,20
6681,21.3,970,263,5.21,31.31,18,17
6682,31.09,493,231,6.29,31.31,19,21
6683,23.03,580,178,5.42,31.31,18,19
6684,73.67,328,53,9.68,31.31,25,23
6685,20.73,425,52,5.14,31.31,18,17
6686,65.66,794,943,9.14,31.36,21,21
6687,27.64,462,920,5.93,31.36,17,22
6688,31.67,956,870,6.35,31.36,19,19
6689,22.46,247,836,5.35,31.36,16,20
6690,15.55,925,797,4.45,31.36,16,15
6691,29.36,517,743,6.11,31.36,19,19
6692,16.7,320,723,4.61,31.36,16,17
6693,80.48,676,714,10.12,31.36,19,32
6694,33.4,816,697,6.52,31.36,20,21
6695,18.42,985,680,4.84,31.36,16,18
6696,16.7,1015,652,4.61,31.36,16,17
6697,47.81,751,652,7.8,31.36,20,22
6698,15.55,747,624,4.45,31.36,16,16
6699,16.7,439,613,4.61,31.36,16,17
6700,25.91,321,594,5.74,31.36,16,21
6701,36.27,722,572,6.8,31.36,20,21
6702,14.97,983,568,4.37,31.36,16,16
6703,14.97,600,562,4.37,31.36,16,16
6704,15.55,295,556,4.45,31.36,16,15
6705,52.78,888,548,8.2,31.36,20,22
6706,24.76,314,500,5.61,31.36,16,21
6707,38.23,968,488,6.98,31.36,20,21
6708,20.73,496,487,5.14,31.36,16,20
6709,20.73,971,450,5.14,31.36,18,17
6710,27.06,815,442,5.87,31.36,18,18
6711,31.67,581,436,6.35,31.36,18,22
6712,28.21,494,432,5.99,31.36,17,21
6713,28.21,580,385,5.99,31.36,17,20
6714,32.82,327,234,6.46,31.36,18,22
6715,21.3,334,223,5.21,31.36,17,18
6716,19,426,216,4.92,31.36,16,17
6717,20.15,535,155,5.07,31.36,17,17
6718,20.15,521,121,5.07,31.36,17,16
6719,35.7,746,79,6.74,31.36,20,20
6720,31.09,325,22,6.29,31.36,19,22
6721,31.67,639,13,6.35,31.36,19,19
6722,16.12,691,948,4.53,31.4,16,16
6723,29.94,517,944,6.17,31.4,19,20
6724,17.27,321,920,4.69,31.4,16,17
6725,31.09,677,906,6.29,31.4,19,21
6726,16.7,986,881,4.61,31.4,16,17
6727,44.16,816,856,7.5,31.4,20,20
6728,81.86,748,845,10.21,31.4,26,23
6729,17.85,439,839,4.77,31.4,16,18
6730,17.85,1016,835,4.77,31.4,16,17
6731,21.3,321,814,5.21,31.4,16,21
6732,14.97,601,778,4.37,31.4,16,15
6733,13.82,984,766,4.19,31.4,16,15
6734,29.94,722,747,6.17,31.4,21,19
6735,45.36,888,726,7.6,31.4,21,21
6736,23.03,315,719,5.42,31.4,16,21
6737,19.58,294,719,4.99,31.4,17,17
6738,17.85,497,718,4.77,31.4,16,18
6739,29.94,969,686,6.17,31.4,17,20
6740,17.27,971,659,4.69,31.4,16,17
6741,25.91,494,653,5.74,31.4,18,21
6742,110.31,581,615,11.85,31.4,23,23
6743,27.64,815,585,5.93,31.4,18,18
6744,36.27,327,433,6.8,31.4,18,23
6745,16.12,335,403,4.53,31.4,16,17
6746,18.42,427,396,4.84,31.4,17,16
6747,20.15,536,384,5.07,31.4,17,17
6748,18.42,521,300,4.84,31.4,18,16
6749,25.33,328,240,5.68,31.4,17,20
6750,37.07,746,231,6.87,31.4,21,21
6751,34.55,638,207,6.63,31.4,20,21
6752,29.94,738,201,6.17,31.4,19,19
6753,35.12,556,174,6.69,31.4,19,21
6754,29.36,801,168,6.11,31.4,19,20
6755,32.24,947,160,6.41,31.4,19,19
6756,25.33,459,103,5.68,31.4,18,19
6757,19,346,86,4.92,31.4,17,17
6758,37.07,818,84,6.87,31.4,20,20
6759,23.61,929,63,5.48,31.4,18,16
6760,19,528,45,4.92,31.4,17,17
6761,31.67,624,42,6.35,31.4,20,21
6762,19.58,585,24,4.99,31.4,18,16
6763,23.03,1029,19,5.42,31.4,19,18
6764,26.49,919,17,5.81,31.4,20,19
6765,22.46,880,11,5.35,31.4,17,17
6766,14.97,984,948,4.37,31.45,15,17
6767,17.27,497,931,4.69,31.45,15,18
6768,23.61,316,921,5.48,31.45,16,20
6769,29.36,722,910,6.11,31.45,18,20
6770,29.36,889,889,6.11,31.45,19,19
6771,20.15,294,869,5.07,31.45,17,17
6772,28.21,969,864,5.99,31.45,19,20
6773,20.73,497,860,5.14,31.45,16,19
6774,17.27,971,849,4.69,31.45,16,18
6775,21.88,581,827,5.28,31.45,16,20
6776,37.07,582,791,6.87,31.45,17,22
6777,27.64,816,715,5.93,31.45,18,18
6778,28.79,330,617,6.05,31.45,16,20
6779,18.42,537,596,4.84,31.45,16,16
6780,17.85,337,567,4.77,31.45,17,16
6781,17.85,428,562,4.77,31.45,17,15
6782,20.15,522,465,5.07,31.45,17,16
6783,27.64,327,440,5.93,31.45,16,21
6784,32.82,738,413,6.46,31.45,18,20
6785,40.58,638,386,7.19,31.45,19,22
6786,32.24,801,373,6.41,31.45,18,21
6787,31.67,747,373,6.35,31.45,18,20
6788,31.67,946,349,6.35,31.45,19,20
6789,33.4,557,339,6.52,31.45,19,20
6790,21.3,460,316,5.21,31.45,17,19
6791,19.58,346,276,4.99,31.45,17,18
6792,17.85,929,260,4.77,31.45,17,16
6793,19,529,247,4.92,31.45,17,17
6794,30.52,624,245,6.23,31.45,19,21
6795,37.07,817,237,6.87,31.45,19,22
6796,29.36,920,208,6.11,31.45,20,19
6797,17.27,586,200,4.69,31.45,17,16
6798,26.49,1029,173,5.81,31.45,18,18
6799,24.76,880,139,5.61,31.45,17,18
6800,28.21,245,64,5.99,31.45,18,21
6801,19.58,699,36,4.99,31.45,17,17
6802,34.55,680,33,6.63,31.45,19,20
6803,24.76,442,26,5.61,31.45,18,19
6804,31.09,445,9,6.29,31.45,19,21
6805,13.24,971,954,4.11,31.5,10,18
6806,17.27,294,952,4.69,31.5,12,17
6807,16.7,583,945,4.61,31.5,16,16
6808,26.49,584,885,5.81,31.5,17,20
6809,28.79,816,787,6.05,31.5,18,18
6810,29.94,328,718,6.17,31.5,17,22
6811,18.42,537,714,4.84,31.5,16,16
6812,18.42,336,658,4.84,31.5,16,17
6813,19.58,428,654,4.99,31.5,17,16
6814,20.73,522,556,5.14,31.5,18,16
6815,24.76,327,550,5.61,31.5,17,22
6816,23.03,739,533,5.42,31.5,16,19
6817,27.64,802,488,5.93,31.5,17,20
